transaction_id,account_id,counterparty_id,jurisdiction,transaction_type,amount,date,flagged
3e528ecf-85d8-4979-abe8-7f6f6eed746b,Account_76,Account_34,France,Cash Deposit,37635.95,2025-07-18 14:44:56.930929,False
079ef62c-5a37-41a5-b738-7c3b49fa7497,Account_87,Account_46,USA,ACH,5854.79,2025-10-01 14:44:56.930935,False
2b38aaa0-a994-41d2-bd13-da2c50e98fca,Account_79,Account_61,USA,ACH,3485.91,2025-10-06 14:44:56.930941,False
1cda15fd-31bb-45de-b41b-42edc4ca4a4e,Account_30,Account_37,North Korea,Cash Deposit,41442.18,2025-08-10 14:44:56.930948,False
eb93f5ab-b11d-4783-9841-251ae4e65743,Account_42,Account_43,Syria,ACH,7505.59,2025-08-27 14:44:56.930954,False
37a2263b-6c1f-4769-bfab-75370097c35b,Account_74,Account_19,Myanmar,ACH,42776.94,2026-03-20 14:44:56.930961,False
f8d9db2c-40ec-46ad-8e4b-07365715b4b6,Account_45,Account_16,Germany,Online Payment,15571.16,2025-10-19 14:44:56.930967,False
93b0552c-3602-4ab7-965a-f0d9121043fe,Account_49,Account_60,Germany,Online Payment,5117.56,2025-09-20 14:44:56.930981,False
9c76e713-1fb2-4882-85f2-b09bc5637eac,Account_29,Account_63,USA,Online Payment,10698.54,2026-05-05 14:44:56.930988,False
3ba2e46e-2908-4cc9-afde-56f5b5b416a6,Account_56,Account_100,Iran,Wire Transfer,13294.94,2026-06-16 14:44:56.930994,False
9e526133-cb18-4f9c-9d71-9285a8da8ef2,Account_47,Account_19,UK,Wire Transfer,7613.29,2026-07-01 14:44:56.931001,False
838186cb-2b48-4410-8803-f0f5215e0366,Account_93,Account_77,UK,Wire Transfer,6350.31,2025-08-07 14:44:56.931007,False
8db7536d-41a4-4271-ab1d-dcd8d0f681fb,Account_91,Account_46,Myanmar,Wire Transfer,41218.12,2025-12-04 14:44:56.931014,False
499aabfd-b48e-44fd-a502-ac80401d7c1f,Account_82,Account_25,USA,Online Payment,18101.24,2025-10-02 14:44:56.931020,False
46c70391-b7da-411c-a9af-44b71167f253,Account_24,Account_51,Iran,Wire Transfer,17885.11,2026-01-23 14:44:56.931026,False
7ebd1466-2e8e-477b-9329-b9a974bfe1a5,Account_24,Account_55,France,Wire Transfer,44783.14,2025-10-19 14:44:56.931032,False
2ce90132-6f8c-4b6d-87b4-e62234849255,Account_37,Account_58,China,ACH,33967.07,2025-11-22 14:44:56.931039,False
b23244ac-c878-41c3-92e0-c9fcfa6ce345,Account_66,Account_81,USA,Wire Transfer,4094.53,2025-11-20 14:44:56.931045,False
b86be2df-07c2-4922-afc7-3cf3de1d5d7e,Account_94,Account_19,USA,Wire Transfer,18179.16,2026-04-29 14:44:56.931052,False
e341e492-9f91-4f77-9ba0-5fe41b317f10,Account_92,Account_21,India,Wire Transfer,46055.48,2025-07-17 14:44:56.931058,False
806d7641-e1fe-4e91-829e-54f1588e8a7f,Account_74,Account_14,Myanmar,Cash Deposit,3695.13,2026-05-19 14:44:56.931064,False
b9a6d018-4500-4056-9c0b-d986af72b19a,Account_82,Account_23,USA,Wire Transfer,42706.94,2025-11-20 14:44:56.931070,False
a5f7e42f-fc2d-4f32-9740-50c318eba9e7,Account_31,Account_57,China,Wire Transfer,32726.58,2026-05-23 14:44:56.931077,False
fb8507c2-1675-4235-bdd8-df0adb4dc308,Account_76,Account_87,Syria,Wire Transfer,1872.01,2026-06-12 14:44:56.931091,False
df4ab396-afe4-48a1-95f4-81da4e48457b,Account_69,Account_20,Myanmar,Cash Deposit,49455.69,2026-01-01 14:44:56.931097,False
d2c7806e-ec8e-4c7e-ab0c-f301b23c2bbb,Account_38,Account_37,Myanmar,Cash Deposit,30946.95,2025-12-13 14:44:56.931104,False
c3e90640-d5df-4b0c-904d-e2781887b779,Account_94,Account_35,Iran,Online Payment,29974.5,2026-03-21 14:44:56.931110,False
754ece2b-be69-4463-9eeb-5c170a79a102,Account_46,Account_21,Germany,Cash Deposit,19247.95,2025-11-27 14:44:56.931117,False
46f5e8c0-a484-4d11-8db6-7051551460d3,Account_34,Account_43,Cuba,ACH,48338.05,2026-01-27 14:44:56.931124,False
e2cabb52-ed0a-40b3-bb13-5f9ce2c7a939,Account_82,Account_87,USA,Online Payment,24137.21,2025-08-12 14:44:56.931130,False
df0080c6-590c-4e77-9d00-d9b0e6131ce2,Account_22,Account_72,Cuba,Online Payment,694.15,2025-08-06 14:44:56.931137,False
2103c8c4-e36a-4ef2-a335-4044c7901087,Account_93,Account_31,UK,Online Payment,10109.92,2026-05-14 14:44:56.931144,False
6e7af74f-1496-4469-9628-1053250ba35b,Account_13,Account_44,Germany,Cash Deposit,42536.63,2026-01-13 14:44:56.931150,False
abf15bef-7bfc-48f0-a646-eeb4977544b8,Account_87,Account_83,Russia,Cash Deposit,20211.25,2026-07-05 14:44:56.931156,False
fa013482-6eff-4c49-9cff-f9dce03ae12d,Account_15,Account_71,China,Online Payment,31507.06,2025-08-27 14:44:56.931163,False
7ae890ea-ea09-4497-868a-6dca195c3926,Account_38,Account_34,India,Wire Transfer,27036.17,2025-08-06 14:44:56.931170,False
47c004e0-3413-42ac-8d70-785769548636,Account_84,Account_88,North Korea,Online Payment,7622.68,2026-04-24 14:44:56.931176,False
418ad772-0293-42e0-b7e0-f2818ab5489b,Account_88,Account_85,Russia,ACH,49722.23,2026-01-05 14:44:56.931188,False
c3d8f672-e152-4926-a119-a78a0931621d,Account_64,Account_78,India,Cash Deposit,3996.85,2026-01-21 14:44:56.931195,False
ef6be48b-5b9b-418e-b66a-c23f4f6516d3,Account_38,Account_98,Russia,Wire Transfer,19681.38,2025-09-25 14:44:56.931201,False
ff6a2e3e-67ce-435b-8ec0-7b143ec14f14,Account_81,Account_96,North Korea,ACH,13968.34,2026-05-02 14:44:56.931208,False
2344ead8-e46d-4be0-a5ef-0dad49790475,Account_31,Account_12,India,Online Payment,39957.84,2025-09-02 14:44:56.931214,False
408e70ed-93aa-49a3-b3c6-e221c26b1842,Account_55,Account_96,Russia,Wire Transfer,34139.93,2025-08-05 14:44:56.931222,False
d07996ba-9550-4f57-84f6-ef7cb6a3e85a,Account_46,Account_45,China,Cash Deposit,36216.91,2025-07-14 14:44:56.931229,False
9b5bf79b-2329-443b-9cc2-9d6fb02e1c23,Account_49,Account_46,Iran,Online Payment,35030.33,2026-05-11 14:44:56.931235,False
92838a42-d817-475f-b083-98615cd0fa5b,Account_25,Account_12,UK,Online Payment,40390.94,2025-09-01 14:44:56.931241,False
4248c351-0280-42ec-995a-22306cc2e78f,Account_25,Account_23,UK,Cash Deposit,3399.41,2026-03-25 14:44:56.931247,False
2be76710-c417-4dd2-84f8-523b04d63e94,Account_69,Account_62,Syria,Online Payment,46462.64,2025-12-30 14:44:56.931254,False
aa53b982-be48-4b45-8c00-375bdf750060,Account_68,Account_32,UK,Online Payment,42014.07,2026-04-17 14:44:56.931260,False
7a433307-66ac-47d4-ba92-481d092c81ca,Account_63,Account_58,Russia,Online Payment,10512.25,2025-08-07 14:44:56.931266,False
cc62af79-b666-4769-b1c4-a6096e811a00,Account_85,Account_54,USA,Online Payment,19067.12,2025-10-26 14:44:56.931272,False
03ec7f39-0324-4a19-9576-9d0b92133e24,Account_86,Account_72,Syria,Online Payment,16343.64,2026-05-28 14:44:56.931278,False
b3695357-35a9-4523-b1ed-720152f9e685,Account_40,Account_52,France,Online Payment,39993.32,2025-08-13 14:44:56.931284,False
d9c56e97-6926-4138-9ef3-3bcd5ec2c3e6,Account_67,Account_14,Cuba,Online Payment,19427.03,2026-04-18 14:44:56.931290,False
9ab2961c-9c8d-450b-9719-61ccde27a5b1,Account_76,Account_73,China,Wire Transfer,21228.64,2026-04-09 14:44:56.931297,False
508cceaa-adcd-4680-88d5-994e2910a850,Account_83,Account_30,Russia,ACH,21409.21,2026-01-06 14:44:56.931303,False
a2378d79-942c-48fe-86e0-5de9de52ce74,Account_96,Account_15,USA,Cash Deposit,34990.45,2025-12-11 14:44:56.931309,False
23f77947-c3a9-4432-8343-db08e16548f4,Account_93,Account_96,China,Online Payment,22917.69,2026-02-07 14:44:56.931315,False
72c8b7dd-67bf-43a3-abc4-1d5cc1c64fe9,Account_96,Account_27,Germany,Wire Transfer,24355.13,2026-02-04 14:44:56.931321,False
0d47c61c-76c2-4de8-8f0b-263f6fa91aae,Account_60,Account_24,Russia,Wire Transfer,40216.48,2026-04-19 14:44:56.931327,False
e1449ef6-022d-4674-82ec-54eaaa667978,Account_64,Account_45,India,Wire Transfer,23833.45,2026-06-02 14:44:56.931334,False
6dcdfa79-0ddd-4f28-9f61-dc4e4381306f,Account_31,Account_96,UK,ACH,15207.94,2026-03-04 14:44:56.931340,False
039a0221-98e9-452a-a297-1581e0239906,Account_55,Account_53,Cuba,Online Payment,10050.25,2025-07-28 14:44:56.931347,False
a9242b70-9003-4086-953a-3945961b42be,Account_43,Account_67,North Korea,Wire Transfer,11825.63,2026-02-14 14:44:56.931354,False
d450dde8-6a16-47d2-b475-827e64ac047e,Account_26,Account_72,Cuba,Online Payment,31151.92,2026-05-06 14:44:56.931360,False
74758763-24c5-45a1-be53-15287a98298b,Account_15,Account_95,Myanmar,ACH,48226.68,2025-11-03 14:44:56.931366,False
eb6e9275-267b-40f5-869a-78602f368dbe,Account_70,Account_24,Syria,Online Payment,23271.02,2025-10-23 14:44:56.931372,False
893f062a-67e4-4d22-bee2-0a9c1f1d9bff,Account_42,Account_100,USA,ACH,45394.4,2025-11-17 14:44:56.931379,False
c4cb4fa3-a630-4546-8a7b-7c71048e714c,Account_25,Account_57,North Korea,Wire Transfer,35285.82,2025-09-25 14:44:56.931385,False
c9b9776a-74b2-453b-a3a9-5a2e3dd49ad2,Account_60,Account_50,France,Cash Deposit,10831.57,2025-11-08 14:44:56.931391,False
b52f86f8-4c47-4e79-a108-d2075c2100d0,Account_72,Account_39,Russia,Online Payment,11005.41,2026-03-30 14:44:56.931397,False
fb4d5bd0-cff7-4e25-8b38-826d4aceca2f,Account_94,Account_23,UK,Cash Deposit,47549.58,2025-07-23 14:44:56.931403,False
973ff3e1-22fb-4794-b0aa-3587f587c740,Account_39,Account_49,China,Wire Transfer,4979.23,2025-08-03 14:44:56.931409,False
0aab43c7-69e5-4880-96af-5e777ce355db,Account_71,Account_22,Russia,Wire Transfer,37067.44,2025-12-19 14:44:56.931416,False
047c0988-299d-486b-ac5d-f98a7addefc7,Account_83,Account_65,USA,Online Payment,40349.64,2025-12-26 14:44:56.931422,False
5c22afa8-f375-4932-ba46-cb37444277ea,Account_13,Account_54,North Korea,Cash Deposit,22777.85,2025-12-05 14:44:56.931428,False
02601cfc-c829-437d-9556-253c5076831e,Account_27,Account_73,France,ACH,18846.92,2025-11-04 14:44:56.931434,False
b279e5df-b6c9-4b00-8686-6eb9a530c335,Account_29,Account_42,Cuba,ACH,47177.09,2025-09-01 14:44:56.931440,False
fe4cf86d-f0f9-4db7-8ba3-86365a692a1b,Account_74,Account_30,China,Cash Deposit,20463.31,2026-01-10 14:44:56.931446,False
aaafa8bd-5304-4905-a6c6-0d85e52507ed,Account_92,Account_81,North Korea,Wire Transfer,4906.34,2026-04-02 14:44:56.931453,False
87a3b11d-3182-4239-a633-f15e2dd66c64,Account_74,Account_53,UK,Online Payment,38507.05,2025-12-21 14:44:56.931459,False
9463a65e-24ef-4e0c-a2f2-64211df4fa96,Account_98,Account_58,Cuba,ACH,19625.16,2025-07-27 14:44:56.931465,False
4ce4867d-fe85-47a1-89f2-a74e7deeaba0,Account_25,Account_57,North Korea,ACH,24419.14,2025-08-18 14:44:56.931471,False
22a63e83-ec0e-4817-bfe0-45a96f0b261c,Account_51,Account_51,Myanmar,Online Payment,2864.91,2025-09-07 14:44:56.931478,False
af9856a3-b443-4f0e-90f3-6841665a448d,Account_87,Account_51,Cuba,Cash Deposit,17018.18,2026-03-05 14:44:56.931484,False
047abfb5-a4d8-4fcf-98de-fa23b1b09ae5,Account_88,Account_79,Germany,Wire Transfer,6857.05,2026-03-10 14:44:56.931491,False
4ea70a82-2908-4c6b-a7d3-1914945c16a7,Account_92,Account_40,Germany,Cash Deposit,32588.96,2025-09-20 14:44:56.931497,False
6495235e-459d-4cc2-83cf-7684de6b2cb8,Account_70,Account_44,France,Cash Deposit,5060.66,2025-09-16 14:44:56.931503,False
ce8c6466-8141-490a-bdf7-9d8cb34fed39,Account_51,Account_93,Germany,Wire Transfer,44792.62,2026-05-25 14:44:56.931510,False
6d5049f6-29bb-4365-9f07-afea7c1b3b1b,Account_41,Account_22,North Korea,Cash Deposit,1280.19,2026-01-31 14:44:56.931516,False
25d18237-dc64-40fb-98ec-abde5c4ce080,Account_79,Account_36,Myanmar,Wire Transfer,45415.12,2025-12-19 14:44:56.931522,False
32b9a587-d882-4b96-bff0-b41ff5754bce,Account_74,Account_57,UK,Wire Transfer,30504.93,2026-03-02 14:44:56.931529,False
7bcb7b04-8c28-4bff-be01-6113dec86c09,Account_23,Account_53,Russia,Online Payment,16071.09,2025-11-29 14:44:56.931535,False
662e5423-8c3c-4e26-b29f-c03fdd482706,Account_18,Account_84,UK,ACH,10067.4,2025-10-08 14:44:56.931547,False
ad040b3b-e9c9-48a9-845c-91823ad645ca,Account_83,Account_27,Russia,ACH,13177.8,2026-04-14 14:44:56.931554,False
3f1b9ba1-5bc7-4113-8a2f-b6f24b375d66,Account_44,Account_98,Myanmar,ACH,47285.58,2025-09-18 14:44:56.931560,False
dc17a536-3cf4-4f0e-989e-13c0e9c02f90,Account_74,Account_87,North Korea,Online Payment,8950.1,2025-10-10 14:44:56.931566,False
60bf09a8-7170-4bdb-833d-dcb4779b496b,Account_49,Account_16,China,Wire Transfer,39347.52,2025-09-01 14:44:56.931573,False
f625831e-5a94-4a40-a9e4-da5670bcd950,Account_64,Account_28,Iran,Wire Transfer,37097.35,2025-12-10 14:44:56.931579,False
c2eb3a19-6bd8-441c-89e4-88b45489282d,Account_81,Account_76,North Korea,Online Payment,48179.07,2025-09-16 14:44:56.931585,False
7ff3a1b3-90be-488c-a398-2cf382de656d,Account_54,Account_90,UK,Cash Deposit,23705.95,2025-09-14 14:44:56.931592,False
f5241372-3a1d-4942-8179-f70615eabd63,Account_22,Account_63,Myanmar,Wire Transfer,49237.47,2026-06-16 14:44:56.931598,False
d5ed3dff-b10c-4cdf-a50c-cd01df1e9e73,Account_56,Account_90,China,Wire Transfer,42480.71,2025-11-30 14:44:56.931604,False
77e75eee-a921-4c75-a79a-689b433c554d,Account_53,Account_61,North Korea,ACH,37481.88,2026-06-01 14:44:56.931611,False
57fe5e00-1aa6-47b6-9ffb-87327914997c,Account_10,Account_56,USA,ACH,5993.34,2025-12-07 14:44:56.931617,False
ba51f94e-79c0-4f69-a823-a05632013c08,Account_23,Account_22,Germany,Cash Deposit,21678.59,2026-06-08 14:44:56.931623,False
91da1e95-c429-4c2f-8261-8067bb9f8cc4,Account_78,Account_41,USA,Wire Transfer,24319.58,2026-04-17 14:44:56.931629,False
3dd1d5cc-1561-4bfe-bac5-13e2198e54f8,Account_91,Account_26,Cuba,Online Payment,34276.72,2026-06-22 14:44:56.931635,False
c74b04ee-201a-41b2-8de0-9a397f6b683a,Account_58,Account_12,USA,ACH,16092.58,2026-03-31 14:44:56.931643,False
800b3f9c-6636-4496-842b-44aea1a0f7ad,Account_47,Account_12,Syria,ACH,29828.75,2025-07-23 14:44:56.931650,False
f6123920-cdf4-48be-a00f-59a0be55e486,Account_95,Account_79,Myanmar,ACH,5456.35,2026-06-05 14:44:56.931657,False
4486cfb8-5ca1-49d5-b1b1-ff5731e34331,Account_86,Account_36,USA,Wire Transfer,23374.5,2026-02-06 14:44:56.931663,False
6b861a92-8cb5-4e0a-90f9-269b7bfbc66c,Account_81,Account_57,Myanmar,Cash Deposit,36662.2,2025-11-19 14:44:56.931677,False
a3d54a02-bd7d-4166-a804-ee3bf4c91f2d,Account_59,Account_100,North Korea,ACH,40053.88,2025-10-12 14:44:56.931683,False
fd8ca089-fdc6-482f-b262-311532af198b,Account_46,Account_97,Syria,Cash Deposit,22796.37,2026-03-11 14:44:56.931689,False
0c248b7d-e9e6-468d-abf6-7d59344333fe,Account_85,Account_71,UK,ACH,49317.72,2025-11-19 14:44:56.931696,False
851573b5-bc88-4386-ba37-85901b9c3f1a,Account_72,Account_75,India,Cash Deposit,20079.1,2026-06-17 14:44:56.931702,False
894fca6d-b9ab-40bb-8eac-6e671c9c7cc0,Account_49,Account_43,Russia,Wire Transfer,8001.71,2026-02-08 14:44:56.931708,False
c42977d2-6814-4383-84fe-86e4ccd359f4,Account_34,Account_90,Myanmar,Online Payment,26467.57,2026-06-05 14:44:56.931715,False
1bc66e17-5a06-41fc-b92b-dda2f6a783dd,Account_90,Account_20,India,Cash Deposit,47139.92,2025-10-27 14:44:56.931721,False
cb0d51fd-052c-42a1-b1a3-19181bc75a3c,Account_17,Account_82,Russia,Cash Deposit,40125.38,2026-02-13 14:44:56.931727,False
28a1a976-3051-44b3-89bb-5bf62f291521,Account_36,Account_46,North Korea,Wire Transfer,17938.13,2026-06-11 14:44:56.931733,False
e84b81da-a797-441c-b318-b0abe220059f,Account_17,Account_21,Syria,Wire Transfer,27222.5,2026-02-06 14:44:56.931739,False
9970163f-8b06-43c8-b444-ccca9b01c829,Account_98,Account_92,Iran,Online Payment,15156.59,2025-07-25 14:44:56.931745,False
e9ba87ca-a3af-4f46-acac-b56231321779,Account_92,Account_31,Syria,Wire Transfer,9313.97,2025-09-02 14:44:56.931752,False
9d56e978-458e-4611-bfa8-1b32720c4e57,Account_30,Account_35,Iran,ACH,36682.17,2025-09-06 14:44:56.931758,False
843eab66-0973-4826-a5a9-eee38cb983f2,Account_26,Account_79,Syria,Online Payment,35670.54,2026-06-06 14:44:56.931765,False
a2293a5a-43f5-4204-91b3-e8eaea20b589,Account_85,Account_32,Myanmar,ACH,27715.3,2026-02-16 14:44:56.931771,False
51958472-4f97-41c8-a404-b8d76582d7bc,Account_46,Account_13,Russia,Cash Deposit,43118.59,2026-02-10 14:44:56.931777,False
1d907c15-826f-4301-9ea8-d628202c3758,Account_26,Account_46,China,ACH,46904.38,2026-03-09 14:44:56.931784,False
e8e10afb-f5b2-4b04-a789-8d8b365a0872,Account_87,Account_33,China,Wire Transfer,6354.47,2025-07-12 14:44:56.931790,False
71005092-0520-4417-8d11-c23338074462,Account_60,Account_13,Germany,Online Payment,19945.67,2025-10-16 14:44:56.931796,False
40bae54b-b9a8-472f-92b1-d3561af8d710,Account_11,Account_45,Iran,ACH,37766.11,2026-05-08 14:44:56.931802,False
326449b5-ed91-42c2-82c9-989711c0579d,Account_28,Account_60,North Korea,Wire Transfer,1950.67,2025-12-20 14:44:56.931808,False
278423c1-fb74-4690-bfd7-94cf85750f83,Account_64,Account_16,Iran,Cash Deposit,2948.27,2026-05-04 14:44:56.931814,False
feb61f03-15dc-4ae7-b27e-55dbba85c1a0,Account_31,Account_46,China,Online Payment,25481.46,2025-10-13 14:44:56.931821,False
88dc346c-e7ae-4e34-b37f-18a01569f855,Account_59,Account_59,USA,Wire Transfer,24824.43,2025-08-06 14:44:56.931827,False
9cb325ae-763e-4eb6-9d0b-28bb30de6a7f,Account_59,Account_55,China,Cash Deposit,3216.25,2026-01-14 14:44:56.931834,False
8916fef8-4ea0-4d53-b1bd-c47bd7f5f00d,Account_32,Account_11,Cuba,ACH,8688.46,2026-05-13 14:44:56.931840,False
5ea0fe09-6299-43e5-8821-7fd9cde73944,Account_54,Account_63,Iran,Wire Transfer,26931.56,2026-05-04 14:44:56.931847,False
59ce0fde-84b1-4df5-aba8-54f4d875a40e,Account_72,Account_58,China,ACH,26529.89,2026-02-24 14:44:56.931853,False
08db1b88-4b83-4521-80a4-af37882e5171,Account_69,Account_89,Germany,ACH,13212.8,2025-10-29 14:44:56.931859,False
c73942f8-c96e-4058-a935-dcc643cb5f90,Account_71,Account_58,UK,ACH,45017.01,2026-06-23 14:44:56.931865,False
e2ae07b3-2e99-499b-b468-ebedef6e3c5a,Account_20,Account_67,Iran,Cash Deposit,18036.92,2026-04-03 14:44:56.931872,False
46bc7f8c-e8a7-4b5c-aee5-6820d4aa64d2,Account_32,Account_24,North Korea,ACH,23719.89,2026-03-06 14:44:56.931878,False
731ef91c-86dd-49bb-ac4d-fa5fc9252b77,Account_71,Account_15,Russia,Cash Deposit,37355.73,2025-11-19 14:44:56.931884,False
44601140-3a2d-4567-a0da-6f7e12a969c8,Account_23,Account_73,Syria,Cash Deposit,48732.49,2025-11-26 14:44:56.931893,False
4e8c43e9-cb12-4426-b476-b57bcafaf273,Account_60,Account_70,UK,Cash Deposit,44423.49,2026-04-25 14:44:56.931900,False
afb1e767-0ff2-4823-be7e-0b11c50fed67,Account_21,Account_22,France,Wire Transfer,14081.67,2026-05-12 14:44:56.931906,False
a1808f8b-93cc-4cdf-847a-18ffb1064a1a,Account_89,Account_71,Syria,Cash Deposit,28875.6,2025-12-09 14:44:56.931912,False
df7935ec-8615-4252-b26f-83791c33c425,Account_50,Account_93,UK,Cash Deposit,21651.34,2025-09-15 14:44:56.931918,False
95f8f8d6-6e27-4749-9d07-4d46973cb14b,Account_47,Account_76,Myanmar,ACH,36051.51,2025-12-10 14:44:56.931925,False
553d228a-0e4a-4be8-abe1-a2b2a9704810,Account_79,Account_62,Iran,ACH,38136.19,2025-10-18 14:44:56.931931,False
e57464b2-f347-49a5-a8d1-e30c584d6945,Account_15,Account_10,France,Online Payment,27196.35,2025-10-04 14:44:56.931937,False
33b28b37-3cd2-467e-8a3d-09c86397f5be,Account_52,Account_32,France,Online Payment,48067.39,2026-02-26 14:44:56.931944,False
a5693d88-0dcf-4fb7-81c4-5a0445d0cbe7,Account_75,Account_51,Russia,Online Payment,11255.29,2026-05-31 14:44:56.931952,False
0f3be52f-f1e8-4d8d-b1b9-75e43b60d3a7,Account_100,Account_72,Iran,Wire Transfer,20897.88,2026-04-08 14:44:56.931959,False
2676c5ff-260e-4ab8-9be5-e07b72d30220,Account_19,Account_30,India,ACH,31032.48,2026-01-03 14:44:56.931965,False
cc0156c4-bb12-44dd-9d6c-f30f3ba82b8c,Account_47,Account_63,USA,Cash Deposit,49642.16,2025-09-27 14:44:56.931971,False
1ac075b9-ab15-4dcd-85a6-baae2bee3346,Account_66,Account_63,India,Wire Transfer,31620.42,2025-11-08 14:44:56.931978,False
cdab8cb7-fdd2-4e85-95f9-d6fb7243f854,Account_61,Account_89,India,ACH,18173.74,2025-09-01 14:44:56.931984,False
f41992ec-ff06-4f3a-8ab6-65146dcd98d3,Account_33,Account_91,North Korea,Wire Transfer,29647.69,2025-12-26 14:44:56.931990,False
70f9c333-2017-4a4e-bb7e-2e0b3d4559f3,Account_54,Account_100,Russia,Online Payment,3738.39,2025-12-16 14:44:56.931997,False
9b328193-b38d-4594-904b-b1b8fac179a0,Account_99,Account_80,Cuba,ACH,39386.66,2025-08-04 14:44:56.932003,False
0b89b70a-8ed4-4d1e-b235-900bbe54c756,Account_15,Account_40,Iran,Wire Transfer,43312.56,2025-08-06 14:44:56.932009,False
c2b21226-cc90-4e20-b9ae-d3d659d5cc20,Account_89,Account_57,North Korea,Online Payment,3981.6,2026-01-16 14:44:56.932018,False
43bce085-b953-4c03-b1a7-f42538b721d5,Account_91,Account_12,China,Wire Transfer,1360.89,2026-06-03 14:44:56.932025,False
4ebae581-649a-43db-ae60-65aa387d593b,Account_59,Account_89,Myanmar,Online Payment,26454.42,2026-03-27 14:44:56.932031,False
093ddb18-b167-448b-83e2-862b27dfb4e0,Account_42,Account_22,Myanmar,Cash Deposit,35150.41,2026-04-02 14:44:56.932037,False
6411d27c-27fa-437e-a25f-194ff4846230,Account_98,Account_12,UK,ACH,11390.53,2025-07-09 14:44:56.932043,False
1757bb4c-7aba-44cd-9e7b-c9983fffc864,Account_68,Account_13,Myanmar,Cash Deposit,26885.42,2026-01-14 14:44:56.932050,False
22194e5d-8a04-4798-9687-c2ee186672cd,Account_54,Account_12,North Korea,Online Payment,33565.97,2026-02-14 14:44:56.932056,False
141cf1ca-3db0-4e37-a86b-d7f405b53ba0,Account_16,Account_29,Iran,Wire Transfer,20544.83,2026-05-23 14:44:56.932062,False
4c6fff21-873e-4402-bc3b-0b9b01f85123,Account_80,Account_40,Russia,Cash Deposit,14341.42,2026-04-07 14:44:56.932068,False
0a146689-f1e4-42dd-8e33-3b85f12006a2,Account_67,Account_15,Cuba,ACH,29014.27,2025-09-23 14:44:56.932075,False
52fe16f9-a400-4134-b298-e957ca6b9728,Account_22,Account_21,India,Wire Transfer,24023.32,2025-07-17 14:44:56.932081,False
52f5e852-d1e9-4386-8b65-473584de5b50,Account_99,Account_64,Cuba,ACH,44084.31,2026-04-23 14:44:56.932088,False
912b7303-6fd6-4390-920c-09abe0b0850d,Account_40,Account_62,Iran,ACH,7565.36,2025-11-11 14:44:56.932094,False
8af5e7b9-934b-45fc-98a7-d311d2c8c68e,Account_45,Account_80,Germany,ACH,31681.19,2026-06-19 14:44:56.932100,False
182bab5c-f6ec-460c-b100-a4883cfcfdf7,Account_73,Account_55,Russia,Online Payment,1600.15,2026-04-02 14:44:56.932107,False
6820bf41-1467-4227-9625-b5b4b3768c0d,Account_31,Account_61,USA,Cash Deposit,171.1,2025-11-12 14:44:56.932113,False
187a4fe5-cbf5-4955-a3fe-507a8442840a,Account_53,Account_13,France,Wire Transfer,21024.21,2026-05-20 14:44:56.932119,False
3f596b0e-9414-44dd-9b64-ed175fc6e2bf,Account_45,Account_35,Iran,Online Payment,9305.47,2025-07-13 14:44:56.932125,False
933026b5-3691-498e-9473-023829c00dca,Account_69,Account_38,Myanmar,ACH,3523.79,2026-01-16 14:44:56.932132,False
b4f27970-2bf5-40e6-9dfe-5ff92f39be6c,Account_12,Account_97,Germany,Wire Transfer,49426.29,2026-04-18 14:44:56.932138,False
9da88615-ca75-4aef-be10-e2b8291c0210,Account_26,Account_42,North Korea,ACH,25494.66,2025-11-18 14:44:56.932144,False
edabbde2-8f2f-49e4-bbdf-6d7bd3b0b456,Account_90,Account_64,Cuba,Wire Transfer,33910.33,2025-11-25 14:44:56.932150,False
b0ef8501-c7b9-4410-afb1-70e4a918a6c1,Account_50,Account_63,Iran,Online Payment,40193.09,2026-04-21 14:44:56.932157,False
c3ef6248-53eb-4199-82a0-c1992c8e6636,Account_39,Account_96,India,Wire Transfer,21309.17,2025-11-02 14:44:56.932163,False
09b371a6-696e-408d-a9eb-07ad59c25d60,Account_48,Account_67,Myanmar,Cash Deposit,35911.77,2026-03-28 14:44:56.932170,False
84c87d0b-74b8-4596-8122-58339818ca4d,Account_89,Account_70,Cuba,Wire Transfer,9787.97,2025-10-12 14:44:56.932176,False
3b0bc761-772e-4c0f-81f2-0359fa7b597f,Account_66,Account_48,Cuba,Wire Transfer,31123.68,2026-06-02 14:44:56.932183,False
720d75e9-9eaf-49ca-a48e-70f1dbf30b86,Account_96,Account_80,Iran,Online Payment,42691.63,2025-10-21 14:44:56.932190,False
1443656c-61a6-40ca-9330-e9c21136e0e6,Account_24,Account_43,USA,Cash Deposit,31023.94,2025-08-14 14:44:56.932196,False
254682c5-71ae-4f18-838e-d8f27fa53e10,Account_82,Account_53,Iran,Wire Transfer,49747.46,2025-12-16 14:44:56.932202,False
519436fb-c987-48f3-8a64-ed6717b68923,Account_48,Account_71,North Korea,Wire Transfer,43027.79,2025-12-28 14:44:56.932209,False
77cfa2ea-cd9b-4e9e-91a4-ac1f747f907b,Account_46,Account_72,UK,Wire Transfer,19267.17,2026-05-16 14:44:56.932215,False
3ac3e6fd-ae3a-4c03-ae32-f3318d5a5c2b,Account_82,Account_71,Germany,Wire Transfer,9503.05,2025-11-13 14:44:56.932221,False
